"","Div","Season","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR"
"1615","SP2","201516","01/05/16","Oviedo","Cordoba",1,0,"H",1,0,"H"
"1616","SP2","201516","01/05/16","Ponferradina","Zaragoza",1,1,"D",0,0,"D"
"1617","SP2","201516","01/05/16","Valladolid","Lugo",1,1,"D",0,0,"D"
"1618","SP2","201516","02/05/16","Ath Bilbao B","Leganes",1,2,"A",1,0,"H"
"1619","SP2","201516","07/05/16","Almeria","Gimnastic",1,2,"A",1,1,"D"
"1620","SP2","201516","07/05/16","Llagostera","Oviedo",2,0,"H",1,0,"H"
"1621","SP2","201516","07/05/16","Lugo","Alcorcon",1,2,"A",1,1,"D"
"1622","SP2","201516","07/05/16","Osasuna","Ponferradina",0,0,"D",0,0,"D"
"1623","SP2","201516","07/05/16","Tenerife","Elche",1,1,"D",0,0,"D"
"1624","SP2","201516","08/05/16","Alaves","Valladolid",2,1,"H",0,0,"D"
"1625","SP2","201516","08/05/16","Albacete","Mallorca",1,0,"H",0,0,"D"
"1626","SP2","201516","08/05/16","Cordoba","Girona",1,0,"H",0,0,"D"
"1627","SP2","201516","08/05/16","Leganes","Numancia",2,2,"D",0,1,"A"
"1628","SP2","201516","08/05/16","Mirandes","Huesca",1,0,"H",1,0,"H"
"1629","SP2","201516","08/05/16","Zaragoza","Ath Bilbao B",2,0,"H",1,0,"H"
"1630","SP2","201516","14/05/16","Mallorca","Tenerife",1,0,"H",0,0,"D"
"1631","SP2","201516","14/05/16","Numancia","Zaragoza",2,2,"D",1,2,"A"
"1632","SP2","201516","14/05/16","Oviedo","Mirandes",4,1,"H",1,0,"H"
"1633","SP2","201516","14/05/16","Valladolid","Albacete",1,0,"H",1,0,"H"
"1634","SP2","201516","15/05/16","Alcorcon","Alaves",0,1,"A",0,0,"D"
"1635","SP2","201516","15/05/16","Ath Bilbao B","Osasuna",0,0,"D",0,0,"D"
"1636","SP2","201516","15/05/16","Elche","Girona",1,1,"D",0,1,"A"
"1637","SP2","201516","15/05/16","Gimnastic","Leganes",0,0,"D",0,0,"D"
"1638","SP2","201516","15/05/16","Huesca","Almeria",2,1,"H",0,1,"A"
"1639","SP2","201516","15/05/16","Llagostera","Cordoba",1,0,"H",1,0,"H"
"1640","SP2","201516","15/05/16","Ponferradina","Lugo",2,1,"H",1,0,"H"
"1641","SP2","201516","21/05/16","Albacete","Alcorcon",0,2,"A",0,0,"D"
"1642","SP2","201516","21/05/16","Cordoba","Elche",3,1,"H",1,0,"H"
"1643","SP2","201516","21/05/16","Girona","Mallorca",1,0,"H",0,0,"D"
"1644","SP2","201516","21/05/16","Leganes","Huesca",2,3,"A",1,1,"D"
"1645","SP2","201516","21/05/16","Tenerife","Valladolid",3,1,"H",2,0,"H"
"1646","SP2","201516","22/05/16","Alaves","Ponferradina",2,0,"H",2,0,"H"
"1647","SP2","201516","22/05/16","Almeria","Oviedo",3,1,"H",0,0,"D"
"1648","SP2","201516","22/05/16","Lugo","Ath Bilbao B",2,0,"H",1,0,"H"
"1649","SP2","201516","22/05/16","Mirandes","Llagostera",0,0,"D",0,0,"D"
"1650","SP2","201516","22/05/16","Osasuna","Numancia",3,2,"H",1,2,"A"
"1651","SP2","201516","22/05/16","Zaragoza","Gimnastic",0,1,"A",0,0,"D"
"1652","SP2","201516","24/05/16","Alcorcon","Tenerife",2,1,"H",1,0,"H"
"1653","SP2","201516","24/05/16","Mallorca","Elche",2,1,"H",1,0,"H"
"1654","SP2","201516","24/05/16","Valladolid","Girona",0,0,"D",0,0,"D"
"1655","SP2","201516","25/05/16","Gimnastic","Osasuna",1,0,"H",0,0,"D"
"1656","SP2","201516","25/05/16","Llagostera","Almeria",0,0,"D",0,0,"D"
"1657","SP2","201516","25/05/16","Mirandes","Cordoba",0,3,"A",0,0,"D"
"1658","SP2","201516","25/05/16","Numancia","Lugo",1,0,"H",1,0,"H"
"1659","SP2","201516","25/05/16","Ponferradina","Albacete",2,1,"H",0,0,"D"
"1660","SP2","201516","26/05/16","Ath Bilbao B","Alaves",2,3,"A",0,2,"A"
"1661","SP2","201516","26/05/16","Huesca","Zaragoza",1,1,"D",0,1,"A"
"1662","SP2","201516","26/05/16","Oviedo","Leganes",0,1,"A",0,0,"D"
"1663","SP2","201516","29/05/16","Alaves","Numancia",2,0,"H",2,0,"H"
"1664","SP2","201516","29/05/16","Albacete","Ath Bilbao B",2,1,"H",0,0,"D"
"1665","SP2","201516","29/05/16","Almeria","Mirandes",2,1,"H",1,0,"H"
"1666","SP2","201516","29/05/16","Elche","Valladolid",2,2,"D",1,1,"D"
"1667","SP2","201516","29/05/16","Girona","Alcorcon",2,0,"H",1,0,"H"
"1668","SP2","201516","29/05/16","Leganes","Llagostera",2,0,"H",1,0,"H"
"1669","SP2","201516","29/05/16","Lugo","Gimnastic",0,3,"A",0,2,"A"
"1670","SP2","201516","29/05/16","Mallorca","Cordoba",0,1,"A",0,1,"A"
"1671","SP2","201516","29/05/16","Osasuna","Huesca",2,3,"A",1,2,"A"
"1672","SP2","201516","29/05/16","Tenerife","Ponferradina",1,1,"D",0,0,"D"
"1673","SP2","201516","29/05/16","Zaragoza","Oviedo",1,0,"H",1,0,"H"
"1674","SP2","201516","04/06/16","Alcorcon ","Elche",4,1,"H",2,0,"H"
"1675","SP2","201516","04/06/16","Ath Bilbao B ","Tenerife",2,0,"H",1,0,"H"
"1676","SP2","201516","04/06/16","Cordoba ","Almeria",1,1,"D",0,1,"A"
"1677","SP2","201516","04/06/16","Gimnastic ","Alaves",1,1,"D",0,0,"D"
"1678","SP2","201516","04/06/16","Huesca ","Lugo",1,0,"H",0,0,"D"
"1679","SP2","201516","04/06/16","Llagostera ","Zaragoza",6,2,"H",2,0,"H"
"1680","SP2","201516","04/06/16","Mirandes ","Leganes",0,1,"A",0,0,"D"
"1681","SP2","201516","04/06/16","Numancia ","Albacete",2,0,"H",0,0,"D"
"1682","SP2","201516","04/06/16","Oviedo ","Osasuna",0,5,"A",0,1,"A"
"1683","SP2","201516","04/06/16","Ponferradina ","Girona",0,1,"A",0,0,"D"
"1684","SP2","201516","04/06/16","Valladolid ","Mallorca",1,3,"A",1,2,"A"
"1685","E0","201617","13/08/16","Burnley","Swansea",0,1,"A",0,0,"D"
"1686","E0","201617","13/08/16","Crystal Palace","West Brom",0,1,"A",0,0,"D"
"1687","E0","201617","13/08/16","Everton","Tottenham",1,1,"D",1,0,"H"
"1688","E0","201617","13/08/16","Hull","Leicester",2,1,"H",1,0,"H"
"1689","E0","201617","13/08/16","Man City","Sunderland",2,1,"H",1,0,"H"
"1690","E0","201617","13/08/16","Middlesbrough","Stoke",1,1,"D",1,0,"H"
"1691","E0","201617","13/08/16","Southampton","Watford",1,1,"D",0,1,"A"
"1692","E0","201617","14/08/16","Arsenal","Liverpool",3,4,"A",1,1,"D"
"1693","E0","201617","14/08/16","Bournemouth","Man United",1,3,"A",0,1,"A"
"1694","E0","201617","15/08/16","Chelsea","West Ham",2,1,"H",0,0,"D"
"1695","E0","201617","19/08/16","Man United","Southampton",2,0,"H",1,0,"H"
"1696","E0","201617","20/08/16","Burnley","Liverpool",2,0,"H",2,0,"H"
"1697","E0","201617","20/08/16","Leicester","Arsenal",0,0,"D",0,0,"D"
"1698","E0","201617","20/08/16","Stoke","Man City",1,4,"A",0,2,"A"
"1699","E0","201617","20/08/16","Swansea","Hull",0,2,"A",0,0,"D"
"1700","E0","201617","20/08/16","Tottenham","Crystal Palace",1,0,"H",0,0,"D"
"1701","E0","201617","20/08/16","Watford","Chelsea",1,2,"A",0,0,"D"
"1702","E0","201617","20/08/16","West Brom","Everton",1,2,"A",1,1,"D"
"1703","E0","201617","21/08/16","Sunderland","Middlesbrough",1,2,"A",0,2,"A"
"1704","E0","201617","21/08/16","West Ham","Bournemouth",1,0,"H",0,0,"D"
"1705","E0","201617","27/08/16","Chelsea","Burnley",3,0,"H",2,0,"H"
"1706","E0","201617","27/08/16","Crystal Palace","Bournemouth",1,1,"D",0,1,"A"
"1707","E0","201617","27/08/16","Everton","Stoke",1,0,"H",0,0,"D"
"1708","E0","201617","27/08/16","Hull","Man United",0,1,"A",0,0,"D"
"1709","E0","201617","27/08/16","Leicester","Swansea",2,1,"H",1,0,"H"
"1710","E0","201617","27/08/16","Southampton","Sunderland",1,1,"D",0,0,"D"
"1711","E0","201617","27/08/16","Tottenham","Liverpool",1,1,"D",0,1,"A"
"1712","E0","201617","27/08/16","Watford","Arsenal",1,3,"A",0,3,"A"
"1713","E0","201617","28/08/16","Man City","West Ham",3,1,"H",2,0,"H"
"1714","E0","201617","28/08/16","West Brom","Middlesbrough",0,0,"D",0,0,"D"
"1715","E0","201617","10/09/16","Arsenal","Southampton",2,1,"H",1,1,"D"
"1716","E0","201617","10/09/16","Bournemouth","West Brom",1,0,"H",0,0,"D"
"1717","E0","201617","10/09/16","Burnley","Hull",1,1,"D",0,0,"D"
"1718","E0","201617","10/09/16","Liverpool","Leicester",4,1,"H",2,1,"H"
"1719","E0","201617","10/09/16","Man United","Man City",1,2,"A",1,2,"A"
"1720","E0","201617","10/09/16","Middlesbrough","Crystal Palace",1,2,"A",1,1,"D"
"1721","E0","201617","10/09/16","Stoke","Tottenham",0,4,"A",0,1,"A"
"1722","E0","201617","10/09/16","West Ham","Watford",2,4,"A",2,2,"D"
"1723","E0","201617","11/09/16","Swansea","Chelsea",2,2,"D",0,1,"A"
"1724","E0","201617","12/09/16","Sunderland","Everton",0,3,"A",0,0,"D"
"1725","E0","201617","16/09/16","Chelsea","Liverpool",1,2,"A",0,2,"A"
"1726","E0","201617","17/09/16","Everton","Middlesbrough",3,1,"H",3,1,"H"
"1727","E0","201617","17/09/16","Hull","Arsenal",1,4,"A",0,1,"A"
"1728","E0","201617","17/09/16","Leicester","Burnley",3,0,"H",1,0,"H"
"1729","E0","201617","17/09/16","Man City","Bournemouth",4,0,"H",2,0,"H"
"1730","E0","201617","17/09/16","West Brom","West Ham",4,2,"H",3,0,"H"
"1731","E0","201617","18/09/16","Crystal Palace","Stoke",4,1,"H",2,0,"H"
"1732","E0","201617","18/09/16","Southampton","Swansea",1,0,"H",0,0,"D"
"1733","E0","201617","18/09/16","Tottenham","Sunderland",1,0,"H",0,0,"D"
"1734","E0","201617","18/09/16","Watford","Man United",3,1,"H",1,0,"H"
"1735","E0","201617","24/09/16","Arsenal","Chelsea",3,0,"H",3,0,"H"
"1736","E0","201617","24/09/16","Bournemouth","Everton",1,0,"H",1,0,"H"
"1737","E0","201617","24/09/16","Liverpool","Hull",5,1,"H",3,0,"H"
"1738","E0","201617","24/09/16","Man United","Leicester",4,1,"H",4,0,"H"
"1739","E0","201617","24/09/16","Middlesbrough","Tottenham",1,2,"A",0,2,"A"
"1740","E0","201617","24/09/16","Stoke","West Brom",1,1,"D",0,0,"D"
"1741","E0","201617","24/09/16","Sunderland","Crystal Palace",2,3,"A",1,0,"H"
"1742","E0","201617","24/09/16","Swansea","Man City",1,3,"A",1,1,"D"
"1743","E0","201617","25/09/16","West Ham","Southampton",0,3,"A",0,1,"A"
"1744","E0","201617","26/09/16","Burnley","Watford",2,0,"H",1,0,"H"
"1745","E0","201617","30/09/16","Everton","Crystal Palace",1,1,"D",1,0,"H"
"1746","E0","201617","01/10/16","Hull","Chelsea",0,2,"A",0,0,"D"
"1747","E0","201617","01/10/16","Sunderland","West Brom",1,1,"D",0,1,"A"
"1748","E0","201617","01/10/16","Swansea","Liverpool",1,2,"A",1,0,"H"
"1749","E0","201617","01/10/16","Watford","Bournemouth",2,2,"D",0,1,"A"
"1750","E0","201617","01/10/16","West Ham","Middlesbrough",1,1,"D",0,0,"D"
"1751","E0","201617","02/10/16","Burnley","Arsenal",0,1,"A",0,0,"D"
"1752","E0","201617","02/10/16","Leicester","Southampton",0,0,"D",0,0,"D"
"1753","E0","201617","02/10/16","Man United","Stoke",1,1,"D",0,0,"D"
"1754","E0","201617","02/10/16","Tottenham","Man City",2,0,"H",2,0,"H"
"1755","E0","201617","15/10/16","Arsenal","Swansea",3,2,"H",2,1,"H"
"1756","E0","201617","15/10/16","Bournemouth","Hull",6,1,"H",3,1,"H"
"1757","E0","201617","15/10/16","Chelsea","Leicester",3,0,"H",2,0,"H"
"1758","E0","201617","15/10/16","Crystal Palace","West Ham",0,1,"A",0,1,"A"
"1759","E0","201617","15/10/16","Man City","Everton",1,1,"D",0,0,"D"
"1760","E0","201617","15/10/16","Stoke","Sunderland",2,0,"H",2,0,"H"
"1761","E0","201617","15/10/16","West Brom","Tottenham",1,1,"D",0,0,"D"
"1762","E0","201617","16/10/16","Middlesbrough","Watford",0,1,"A",0,0,"D"
"1763","E0","201617","16/10/16","Southampton","Burnley",3,1,"H",0,0,"D"
"1764","E0","201617","17/10/16","Liverpool","Man United",0,0,"D",0,0,"D"
"1765","E0","201617","22/10/16","Arsenal","Middlesbrough",0,0,"D",0,0,"D"
"1766","E0","201617","22/10/16","Bournemouth","Tottenham",0,0,"D",0,0,"D"
"1767","E0","201617","22/10/16","Burnley","Everton",2,1,"H",1,0,"H"
"1768","E0","201617","22/10/16","Hull","Stoke",0,2,"A",0,1,"A"
"1769","E0","201617","22/10/16","Leicester","Crystal Palace",3,1,"H",1,0,"H"
"1770","E0","201617","22/10/16","Liverpool","West Brom",2,1,"H",2,0,"H"
"1771","E0","201617","22/10/16","Swansea","Watford",0,0,"D",0,0,"D"
"1772","E0","201617","22/10/16","West Ham","Sunderland",1,0,"H",0,0,"D"
"1773","E0","201617","23/10/16","Chelsea","Man United",4,0,"H",2,0,"H"
"1774","E0","201617","23/10/16","Man City","Southampton",1,1,"D",0,1,"A"
"1775","E0","201617","29/10/16","Crystal Palace","Liverpool",2,4,"A",2,3,"A"
"1776","E0","201617","29/10/16","Man United","Burnley",0,0,"D",0,0,"D"
"1777","E0","201617","29/10/16","Middlesbrough","Bournemouth",2,0,"H",1,0,"H"
"1778","E0","201617","29/10/16","Sunderland","Arsenal",1,4,"A",0,1,"A"
"1779","E0","201617","29/10/16","Tottenham","Leicester",1,1,"D",1,0,"H"
"1780","E0","201617","29/10/16","Watford","Hull",1,0,"H",0,0,"D"
"1781","E0","201617","29/10/16","West Brom","Man City",0,4,"A",0,2,"A"
"1782","E0","201617","30/10/16","Everton","West Ham",2,0,"H",0,0,"D"
"1783","E0","201617","30/10/16","Southampton","Chelsea",0,2,"A",0,1,"A"
"1784","E0","201617","31/10/16","Stoke","Swansea",3,1,"H",1,1,"D"
"1785","E0","201617","05/11/16","Bournemouth","Sunderland",1,2,"A",1,1,"D"
"1786","E0","201617","05/11/16","Burnley","Crystal Palace",3,2,"H",2,0,"H"
"1787","E0","201617","05/11/16","Chelsea","Everton",5,0,"H",3,0,"H"
"1788","E0","201617","05/11/16","Man City","Middlesbrough",1,1,"D",1,0,"H"
"1789","E0","201617","05/11/16","West Ham","Stoke",1,1,"D",0,0,"D"
"1790","E0","201617","06/11/16","Arsenal","Tottenham",1,1,"D",1,0,"H"
"1791","E0","201617","06/11/16","Hull","Southampton",2,1,"H",0,1,"A"
"1792","E0","201617","06/11/16","Leicester","West Brom",1,2,"A",0,0,"D"
"1793","E0","201617","06/11/16","Liverpool","Watford",6,1,"H",3,0,"H"
"1794","E0","201617","06/11/16","Swansea","Man United",1,3,"A",0,3,"A"
"1795","E0","201617","19/11/16","Crystal Palace","Man City",1,2,"A",0,1,"A"
"1796","E0","201617","19/11/16","Everton","Swansea",1,1,"D",0,1,"A"
"1797","E0","201617","19/11/16","Man United","Arsenal",1,1,"D",0,0,"D"
"1798","E0","201617","19/11/16","Southampton","Liverpool",0,0,"D",0,0,"D"
"1799","E0","201617","19/11/16","Stoke","Bournemouth",0,1,"A",0,1,"A"
"1800","E0","201617","19/11/16","Sunderland","Hull",3,0,"H",1,0,"H"
"1801","E0","201617","19/11/16","Tottenham","West Ham",3,2,"H",0,1,"A"
"1802","E0","201617","19/11/16","Watford","Leicester",2,1,"H",2,1,"H"
"1803","E0","201617","20/11/16","Middlesbrough","Chelsea",0,1,"A",0,1,"A"
"1804","E0","201617","21/11/16","West Brom","Burnley",4,0,"H",3,0,"H"
"1805","E0","201617","26/11/16","Burnley","Man City",1,2,"A",1,1,"D"
"1806","E0","201617","26/11/16","Chelsea","Tottenham",2,1,"H",1,1,"D"
"1807","E0","201617","26/11/16","Hull","West Brom",1,1,"D",0,1,"A"
"1808","E0","201617","26/11/16","Leicester","Middlesbrough",2,2,"D",1,1,"D"
"1809","E0","201617","26/11/16","Liverpool","Sunderland",2,0,"H",0,0,"D"
"1810","E0","201617","26/11/16","Swansea","Crystal Palace",5,4,"H",1,1,"D"
"1811","E0","201617","27/11/16","Arsenal","Bournemouth",3,1,"H",1,1,"D"
"1812","E0","201617","27/11/16","Man United","West Ham",1,1,"D",1,1,"D"
"1813","E0","201617","27/11/16","Southampton","Everton",1,0,"H",1,0,"H"
"1814","E0","201617","27/11/16","Watford","Stoke",0,1,"A",0,1,"A"
"1815","E0","201617","03/12/16","Crystal Palace","Southampton",3,0,"H",2,0,"H"
"1816","E0","201617","03/12/16","Man City","Chelsea",1,3,"A",1,0,"H"
"1817","E0","201617","03/12/16","Stoke","Burnley",2,0,"H",2,0,"H"
"1818","E0","201617","03/12/16","Sunderland","Leicester",2,1,"H",0,0,"D"
"1819","E0","201617","03/12/16","Tottenham","Swansea",5,0,"H",2,0,"H"
"1820","E0","201617","03/12/16","West Brom","Watford",3,1,"H",2,0,"H"
"1821","E0","201617","03/12/16","West Ham","Arsenal",1,5,"A",0,1,"A"
"1822","E0","201617","04/12/16","Bournemouth","Liverpool",4,3,"H",0,2,"A"
"1823","E0","201617","04/12/16","Everton","Man United",1,1,"D",0,1,"A"
"1824","E0","201617","05/12/16","Middlesbrough","Hull",1,0,"H",0,0,"D"
"1825","E0","201617","10/12/16","Arsenal","Stoke",3,1,"H",1,1,"D"
"1826","E0","201617","10/12/16","Burnley","Bournemouth",3,2,"H",2,1,"H"
"1827","E0","201617","10/12/16","Hull","Crystal Palace",3,3,"D",1,0,"H"
"1828","E0","201617","10/12/16","Leicester","Man City",4,2,"H",3,0,"H"
"1829","E0","201617","10/12/16","Swansea","Sunderland",3,0,"H",0,0,"D"
"1830","E0","201617","10/12/16","Watford","Everton",3,2,"H",1,1,"D"
"1831","E0","201617","11/12/16","Chelsea","West Brom",1,0,"H",0,0,"D"
"1832","E0","201617","11/12/16","Liverpool","West Ham",2,2,"D",1,2,"A"
"1833","E0","201617","11/12/16","Man United","Tottenham",1,0,"H",1,0,"H"
"1834","E0","201617","11/12/16","Southampton","Middlesbrough",1,0,"H",0,0,"D"
"1835","E0","201617","13/12/16","Bournemouth","Leicester",1,0,"H",1,0,"H"
"1836","E0","201617","13/12/16","Everton","Arsenal",2,1,"H",1,1,"D"
"1837","E0","201617","14/12/16","Crystal Palace","Man United",1,2,"A",0,1,"A"
"1838","E0","201617","14/12/16","Man City","Watford",2,0,"H",1,0,"H"
"1839","E0","201617","14/12/16","Middlesbrough","Liverpool",0,3,"A",0,1,"A"
"1840","E0","201617","14/12/16","Stoke","Southampton",0,0,"D",0,0,"D"
"1841","E0","201617","14/12/16","Sunderland","Chelsea",0,1,"A",0,1,"A"
"1842","E0","201617","14/12/16","Tottenham","Hull",3,0,"H",1,0,"H"
"1843","E0","201617","14/12/16","West Brom","Swansea",3,1,"H",0,0,"D"
"1844","E0","201617","14/12/16","West Ham","Burnley",1,0,"H",1,0,"H"
"1845","E0","201617","17/12/16","Crystal Palace","Chelsea",0,1,"A",0,1,"A"
"1846","E0","201617","17/12/16","Middlesbrough","Swansea",3,0,"H",2,0,"H"
"1847","E0","201617","17/12/16","Stoke","Leicester",2,2,"D",2,0,"H"
"1848","E0","201617","17/12/16","Sunderland","Watford",1,0,"H",0,0,"D"
"1849","E0","201617","17/12/16","West Brom","Man United",0,2,"A",0,1,"A"
"1850","E0","201617","17/12/16","West Ham","Hull",1,0,"H",0,0,"D"
"1851","E0","201617","18/12/16","Bournemouth","Southampton",1,3,"A",1,1,"D"
"1852","E0","201617","18/12/16","Man City","Arsenal",2,1,"H",0,1,"A"
"1853","E0","201617","18/12/16","Tottenham","Burnley",2,1,"H",1,1,"D"
"1854","E0","201617","19/12/16","Everton","Liverpool",0,1,"A",0,0,"D"
"1855","E0","201617","26/12/16","Arsenal","West Brom",1,0,"H",0,0,"D"
"1856","E0","201617","26/12/16","Burnley","Middlesbrough",1,0,"H",0,0,"D"
"1857","E0","201617","26/12/16","Chelsea","Bournemouth",3,0,"H",1,0,"H"
"1858","E0","201617","26/12/16","Hull","Man City",0,3,"A",0,0,"D"
"1859","E0","201617","26/12/16","Leicester","Everton",0,2,"A",0,0,"D"
"1860","E0","201617","26/12/16","Man United","Sunderland",3,1,"H",1,0,"H"
"1861","E0","201617","26/12/16","Swansea","West Ham",1,4,"A",0,1,"A"
"1862","E0","201617","26/12/16","Watford","Crystal Palace",1,1,"D",0,1,"A"
"1863","E0","201617","27/12/16","Liverpool","Stoke",4,1,"H",2,1,"H"
"1864","E0","201617","28/12/16","Southampton","Tottenham",1,4,"A",1,1,"D"
"1865","E0","201617","30/12/16","Hull","Everton",2,2,"D",1,1,"D"
"1866","E0","201617","31/12/16","Burnley","Sunderland",4,1,"H",1,0,"H"
"1867","E0","201617","31/12/16","Chelsea","Stoke",4,2,"H",1,0,"H"
"1868","E0","201617","31/12/16","Leicester","West Ham",1,0,"H",1,0,"H"
"1869","E0","201617","31/12/16","Liverpool","Man City",1,0,"H",1,0,"H"
"1870","E0","201617","31/12/16","Man United","Middlesbrough",2,1,"H",0,0,"D"
"1871","E0","201617","31/12/16","Southampton","West Brom",1,2,"A",1,1,"D"
"1872","E0","201617","31/12/16","Swansea","Bournemouth",0,3,"A",0,2,"A"
"1873","E0","201617","01/01/17","Arsenal","Crystal Palace",2,0,"H",1,0,"H"
"1874","E0","201617","01/01/17","Watford","Tottenham",1,4,"A",0,3,"A"
"1875","E0","201617","02/01/17","Everton","Southampton",3,0,"H",0,0,"D"
"1876","E0","201617","02/01/17","Man City","Burnley",2,1,"H",0,0,"D"
"1877","E0","201617","02/01/17","Middlesbrough","Leicester",0,0,"D",0,0,"D"
"1878","E0","201617","02/01/17","Sunderland","Liverpool",2,2,"D",1,1,"D"
"1879","E0","201617","02/01/17","West Brom","Hull",3,1,"H",0,1,"A"
"1880","E0","201617","02/01/17","West Ham","Man United",0,2,"A",0,0,"D"
"1881","E0","201617","03/01/17","Bournemouth","Arsenal",3,3,"D",2,0,"H"
"1882","E0","201617","03/01/17","Crystal Palace","Swansea",1,2,"A",0,1,"A"
"1883","E0","201617","03/01/17","Stoke","Watford",2,0,"H",1,0,"H"
"1884","E0","201617","04/01/17","Tottenham","Chelsea",2,0,"H",1,0,"H"
"1885","E0","201617","14/01/17","Burnley","Southampton",1,0,"H",0,0,"D"
"1886","E0","201617","14/01/17","Hull","Bournemouth",3,1,"H",1,1,"D"
"1887","E0","201617","14/01/17","Leicester","Chelsea",0,3,"A",0,1,"A"
"1888","E0","201617","14/01/17","Sunderland","Stoke",1,3,"A",1,3,"A"
"1889","E0","201617","14/01/17","Swansea","Arsenal",0,4,"A",0,1,"A"
"1890","E0","201617","14/01/17","Tottenham","West Brom",4,0,"H",2,0,"H"
"1891","E0","201617","14/01/17","Watford","Middlesbrough",0,0,"D",0,0,"D"
"1892","E0","201617","14/01/17","West Ham","Crystal Palace",3,0,"H",0,0,"D"
"1893","E0","201617","15/01/17","Everton","Man City",4,0,"H",1,0,"H"
"1894","E0","201617","15/01/17","Man United","Liverpool",1,1,"D",0,1,"A"
"1895","E0","201617","21/01/17","Bournemouth","Watford",2,2,"D",0,1,"A"
"1896","E0","201617","21/01/17","Crystal Palace","Everton",0,1,"A",0,0,"D"
"1897","E0","201617","21/01/17","Liverpool","Swansea",2,3,"A",0,0,"D"
"1898","E0","201617","21/01/17","Man City","Tottenham",2,2,"D",0,0,"D"
"1899","E0","201617","21/01/17","Middlesbrough","West Ham",1,3,"A",1,2,"A"
"1900","E0","201617","21/01/17","Stoke","Man United",1,1,"D",1,0,"H"
"1901","E0","201617","21/01/17","West Brom","Sunderland",2,0,"H",2,0,"H"
"1902","E0","201617","22/01/17","Arsenal","Burnley",2,1,"H",0,0,"D"
"1903","E0","201617","22/01/17","Chelsea","Hull",2,0,"H",1,0,"H"
"1904","E0","201617","22/01/17","Southampton","Leicester",3,0,"H",2,0,"H"
"1905","E0","201617","31/01/17","Arsenal","Watford",1,2,"A",0,2,"A"
"1906","E0","201617","31/01/17","Bournemouth","Crystal Palace",0,2,"A",0,0,"D"
"1907","E0","201617","31/01/17","Burnley","Leicester",1,0,"H",0,0,"D"
"1908","E0","201617","31/01/17","Liverpool","Chelsea",1,1,"D",0,1,"A"
"1909","E0","201617","31/01/17","Middlesbrough","West Brom",1,1,"D",1,1,"D"
"1910","E0","201617","31/01/17","Sunderland","Tottenham",0,0,"D",0,0,"D"
"1911","E0","201617","31/01/17","Swansea","Southampton",2,1,"H",1,0,"H"
"1912","E0","201617","01/02/17","Man United","Hull",0,0,"D",0,0,"D"
"1913","E0","201617","01/02/17","Stoke","Everton",1,1,"D",1,1,"D"
"1914","E0","201617","01/02/17","West Ham","Man City",0,4,"A",0,3,"A"
"1915","E0","201617","04/02/17","Chelsea","Arsenal",3,1,"H",1,0,"H"
"1916","E0","201617","04/02/17","Crystal Palace","Sunderland",0,4,"A",0,4,"A"
"1917","E0","201617","04/02/17","Everton","Bournemouth",6,3,"H",3,0,"H"
"1918","E0","201617","04/02/17","Hull","Liverpool",2,0,"H",1,0,"H"
"1919","E0","201617","04/02/17","Southampton","West Ham",1,3,"A",1,2,"A"
"1920","E0","201617","04/02/17","Tottenham","Middlesbrough",1,0,"H",0,0,"D"
"1921","E0","201617","04/02/17","Watford","Burnley",2,1,"H",2,0,"H"
"1922","E0","201617","04/02/17","West Brom","Stoke",1,0,"H",1,0,"H"
"1923","E0","201617","05/02/17","Leicester","Man United",0,3,"A",0,2,"A"
"1924","E0","201617","05/02/17","Man City","Swansea",2,1,"H",1,0,"H"
"1925","E0","201617","11/02/17","Arsenal","Hull",2,0,"H",1,0,"H"
"1926","E0","201617","11/02/17","Liverpool","Tottenham",2,0,"H",2,0,"H"
"1927","E0","201617","11/02/17","Man United","Watford",2,0,"H",1,0,"H"
"1928","E0","201617","11/02/17","Middlesbrough","Everton",0,0,"D",0,0,"D"
"1929","E0","201617","11/02/17","Stoke","Crystal Palace",1,0,"H",0,0,"D"
"1930","E0","201617","11/02/17","Sunderland","Southampton",0,4,"A",0,2,"A"
"1931","E0","201617","11/02/17","West Ham","West Brom",2,2,"D",0,1,"A"
"1932","E0","201617","12/02/17","Burnley","Chelsea",1,1,"D",1,1,"D"
"1933","E0","201617","12/02/17","Swansea","Leicester",2,0,"H",2,0,"H"
"1934","E0","201617","13/02/17","Bournemouth","Man City",0,2,"A",0,1,"A"
"1935","E0","201617","25/02/17","Chelsea","Swansea",3,1,"H",1,1,"D"
"1936","E0","201617","25/02/17","Crystal Palace","Middlesbrough",1,0,"H",1,0,"H"
"1937","E0","201617","25/02/17","Everton","Sunderland",2,0,"H",1,0,"H"
"1938","E0","201617","25/02/17","Hull","Burnley",1,1,"D",0,0,"D"
"1939","E0","201617","25/02/17","Watford","West Ham",1,1,"D",1,0,"H"
"1940","E0","201617","25/02/17","West Brom","Bournemouth",2,1,"H",2,1,"H"
"1941","E0","201617","26/02/17","Tottenham","Stoke",4,0,"H",4,0,"H"
"1942","E0","201617","27/02/17","Leicester","Liverpool",3,1,"H",2,0,"H"
"1943","E0","201617","04/03/17","Leicester","Hull",3,1,"H",1,1,"D"
